Date,Close,High,Low,Open,Volume
7/5/1984,0.084782697,0.087351707,0.083498195,0.086495371,93184000
7/6/1984,0.086067222,0.08735173,0.083070046,0.08478272,95648000
7/9/1984,0.089921504,0.090349676,0.084782717,0.086067219,190668800
7/10/1984,0.092062347,0.092918684,0.089492564,0.089921502,172300800
7/11/1984,0.090777822,0.093346832,0.089492548,0.09206233,121094400
7/12/1984,0.091206022,0.092918696,0.090349685,0.09077785,168694400
7/13/1984,0.090349644,0.092918654,0.089064371,0.091205981,135945600
7/16/1984,0.088208042,0.090349653,0.085639032,0.090349653,202988800
7/17/1984,0.088208042,0.089064379,0.086923534,0.088208042,84851200
7/18/1984,0.086923532,0.088636206,0.086495367,0.08820804,104025600
7/19/1984,0.086923532,0.08820804,0.086067196,0.086923532,77907200
7/20/1984,0.086923532,0.08820804,0.086495367,0.086923532,33174400
7/23/1984,0.086067222,0.086923559,0.083926383,0.086923559,94035200
7/24/1984,0.091206022,0.092490524,0.085639062,0.086067228,179244800
7/25/1984,0.091634184,0.093775029,0.091634184,0.091634184,200457600
7/26/1984,0.093346871,0.09463138,0.09077786,0.091634197,143337600
7/27/1984,0.092918694,0.094203197,0.092490523,0.09334686,73942400
7/30/1984,0.087351725,0.093346849,0.086495388,0.092918683,125036800
7/31/1984,0.087351725,0.088636227,0.085210879,0.087351725,199628800
8/1/1984,0.085639037,0.088208047,0.083070027,0.087351711,285734400
8/2/1984,0.082641825,0.086923501,0.082641825,0.085639,303676800
8/3/1984,0.093775027,0.094203192,0.082213709,0.08264188,618060800
8/6/1984,0.100197524,0.104479979,0.093346835,0.093775007,626796800
8/7/1984,0.101482034,0.102767302,0.095487677,0.10019752,332483200
8/8/1984,0.097628541,0.103623672,0.096772199,0.10148206,294403200
8/9/1984,0.101910964,0.102767295,0.09548767,0.097628509,257622400
8/10/1984,0.097628541,0.105764506,0.09720037,0.101910998,397376000
8/13/1984,0.102767341,0.103623684,0.09634405,0.097628552,241449600
8/14/1984,0.098913021,0.103623648,0.097628519,0.102767306,174070400
8/15/1984,0.095487691,0.098484862,0.094631355,0.098484862,178886400
8/16/1984,0.096344039,0.09720037,0.094203194,0.095487702,144816000
8/17/1984,0.094203196,0.096772202,0.092918694,0.096344042,153932800
8/20/1984,0.093775027,0.094631363,0.091206016,0.094203192,138454400
8/21/1984,0.097628541,0.098484873,0.093775028,0.093775028,179536000
8/22/1984,0.095915847,0.100197525,0.09505951,0.09762852,220416000
8/23/1984,0.096344039,0.098056713,0.095915868,0.095915868,83417600
8/24/1984,0.096344039,0.097628541,0.095487702,0.096344039,70896000
8/27/1984,0.095487691,0.096344028,0.093775018,0.096344028,87673600
8/28/1984,0.096772164,0.096772164,0.094631331,0.095487668,59158400
8/29/1984,0.094203196,0.097200373,0.093346859,0.096772202,74121600
8/30/1984,0.092490524,0.095487706,0.092490524,0.094203198,50960000
8/31/1984,0.090777822,0.092918667,0.089492548,0.092490495,137849600
9/4/1984,0.089921504,0.091634178,0.089064401,0.090777841,119840000
9/5/1984,0.089921504,0.091206012,0.089064401,0.089921504,103756800
9/6/1984,0.090777822,0.09206233,0.089921485,0.089921485,130972800
9/7/1984,0.090777822,0.09206233,0.089921485,0.090777822,83260800
9/10/1984,0.090349644,0.091205981,0.088636199,0.09077781,64624000
9/11/1984,0.092062347,0.09377502,0.09120601,0.09120601,152387200
9/12/1984,0.08949253,0.092490477,0.08949253,0.092062311,133123200
9/13/1984,0.094203196,0.094631368,0.094203196,0.094203196,207334400
9/14/1984,0.095487691,0.097628531,0.094631355,0.094631355,246870400
9/17/1984,0.098056696,0.099341199,0.098056696,0.098056696,192752000
9/18/1984,0.094631337,0.098913014,0.094631337,0.098056683,97305600
9/19/1984,0.092490524,0.095487706,0.092490524,0.094631369,106288000
9/20/1984,0.092918694,0.093775031,0.092918694,0.092918694,66169600
9/21/1984,0.092062347,0.095487694,0.090777838,0.092918684,99836800
9/24/1984,0.091206022,0.092490524,0.091206022,0.092062359,79004800
9/25/1984,0.08949253,0.090777803,0.08949253,0.090777803,166790400
9/26/1984,0.088208042,0.093346828,0.088208042,0.089492544,110969600
9/27/1984,0.088208042,0.088636208,0.088208042,0.088208042,105929600
9/28/1984,0.086067222,0.088208067,0.084354548,0.088208067,233408000
10/1/1984,0.083926365,0.085639038,0.083926365,0.085639038,97776000
10/2/1984,0.084782697,0.087779873,0.084782697,0.084782697,118249600
10/3/1984,0.086067222,0.08735173,0.086067222,0.086067222,120422400
10/4/1984,0.086923532,0.087779869,0.086923532,0.086923532,125484800
10/5/1984,0.08521089,0.086923564,0.084782724,0.086923564,97574400
10/8/1984,0.08521089,0.085639061,0.08521089,0.08521089,46972800
10/9/1984,0.084354512,0.08563902,0.084354512,0.085210849,125260800
10/10/1984,0.081785522,0.084354527,0.081785522,0.084354527,364851200
10/11/1984,0.081357352,0.083926363,0.081357352,0.081785524,182761600
10/12/1984,0.07793203,0.081785549,0.077074927,0.081357378,265798400
10/15/1984,0.082213707,0.083070044,0.082213707,0.082213707,243264000
10/16/1984,0.081785522,0.082641859,0.081785522,0.082213688,118025600
10/17/1984,0.08521089,0.085639061,0.08521089,0.08521089,156643200
10/18/1984,0.087779865,0.088208036,0.087779865,0.087779865,247161600
10/19/1984,0.087779865,0.093774993,0.087351699,0.087779865,326121600
10/22/1984,0.086923532,0.089064377,0.086923532,0.087779869,114755200
10/23/1984,0.089064397,0.0899215,0.089064397,0.089064397,186435200
10/24/1984,0.089921504,0.090777841,0.089921504,0.089921504,167014400
10/25/1984,0.086495377,0.08992149,0.086495377,0.08992149,158166400
10/26/1984,0.084354512,0.086495357,0.083926347,0.086495357,114844800
10/29/1984,0.084782697,0.085210863,0.084782697,0.084782697,50646400
10/30/1984,0.085639037,0.086495374,0.085639037,0.085639037,74592000
10/31/1984,0.08521089,0.086495398,0.08521089,0.085639061,60233600
11/1/1984,0.085639037,0.086495374,0.085639037,0.085639037,47040000
11/2/1984,0.08521089,0.086067227,0.084782724,0.085639061,27686400
11/5/1984,0.084782697,0.086923536,0.084782697,0.085210863,105369600
11/6/1984,0.089921504,0.090349676,0.089921504,0.089921504,225321600
11/7/1984,0.088208042,0.090349653,0.088208042,0.089921482,231548800
11/8/1984,0.084782697,0.088208044,0.084782697,0.088208044,88121600
11/9/1984,0.07964468,0.085210866,0.078788343,0.084782701,294134400
11/12/1984,0.082641825,0.08306999,0.082641825,0.082641825,113254400
11/13/1984,0.080500998,0.084354509,0.080500998,0.082641842,126672000
11/14/1984,0.081357352,0.082213689,0.081357352,0.081357352,104339200
11/15/1984,0.081357352,0.082213689,0.081357352,0.081357352,106601600
11/16/1984,0.07964468,0.082641861,0.079216515,0.081357354,165760000
11/19/1984,0.074934065,0.080072858,0.074934065,0.079644687,232982400
11/20/1984,0.077503115,0.077932053,0.077503115,0.077503115,263244800
11/21/1984,0.079216495,0.079644661,0.079216495,0.079216495,178729600
11/23/1984,0.081357352,0.08264186,0.08007285,0.08007285,137088000
11/26/1984,0.082213707,0.082213707,0.082213707,0.082213707,100643200
11/27/1984,0.084354512,0.085210849,0.084354512,0.084354512,127411200
11/28/1984,0.088636287,0.090777899,0.088636287,0.088636287,410524800
11/29/1984,0.086923532,0.088636206,0.086923532,0.088636206,174876800
11/30/1984,0.084782697,0.087779873,0.084354526,0.086923536,108707200
12/3/1984,0.083498202,0.08521087,0.083498202,0.084782705,98000000
12/4/1984,0.08521089,0.086923564,0.08521089,0.08521089,120377600
12/5/1984,0.08949253,0.08949253,0.08949253,0.08949253,262908800
12/6/1984,0.093775027,0.094203192,0.093775027,0.093775027,317273600
12/7/1984,0.093346871,0.097200385,0.092918706,0.093775043,494524800
12/10/1984,0.091634184,0.093346858,0.091634184,0.093346858,111484800
12/11/1984,0.090349644,0.092918654,0.090349644,0.091634146,123782400
12/12/1984,0.087351725,0.090349673,0.087351725,0.090349673,110073600
12/13/1984,0.088208042,0.089921482,0.088208042,0.088208042,66841600
12/14/1984,0.090349644,0.091205981,0.088208034,0.088208034,96140800
12/17/1984,0.092490524,0.093346861,0.092490524,0.092490524,125238400
12/18/1984,0.098056696,0.098484856,0.098056696,0.098056696,340569600
12/19/1984,0.094203196,0.098484876,0.094203196,0.098056716,317497600
12/20/1984,0.093775027,0.095915866,0.093775027,0.094203192,139843200
12/21/1984,0.092490524,0.094203198,0.091634187,0.093775032,123894400
12/24/1984,0.094203196,0.094631368,0.094203196,0.094203196,67536000
12/26/1984,0.094631337,0.095487673,0.094631337,0.094631337,67177600
12/27/1984,0.095059551,0.095487723,0.095059551,0.095059551,98761600
12/28/1984,0.098484829,0.098913,0.094631323,0.095059488,165334400
12/31/1984,0.099769376,0.100197536,0.099769376,0.099769376,207760000
1/2/1985,0.095487691,0.099769376,0.095487691,0.099769376,175302400
1/3/1985,0.097200386,0.099769403,0.097200386,0.097200386,166611200
1/4/1985,0.097200386,0.097628558,0.095915883,0.097200386,137267200
1/7/1985,0.096772164,0.097628506,0.096772164,0.097200335,170912000
1/8/1985,0.095915847,0.09762852,0.095915847,0.096772178,141120000
1/9/1985,0.098484829,0.099769343,0.098484829,0.098484829,166723200
1/10/1985,0.102767341,0.103195512,0.102767341,0.102767341,277065600
1/11/1985,0.101910964,0.103623637,0.101053855,0.102767295,205049600
1/14/1985,0.104908183,0.105764515,0.104908183,0.104908183,270435200
1/15/1985,0.102767341,0.10662086,0.102767341,0.104908186,264969600
1/16/1985,0.103623658,0.105336332,0.103623658,0.103623658,189884800
1/17/1985,0.096344039,0.105336346,0.096344039,0.103623672,547523200
1/18/1985,0.098056696,0.10019753,0.095915851,0.096344023,352665600
1/21/1985,0.100197524,0.101053866,0.100197524,0.100197524,325427200
1/22/1985,0.103195451,0.103623622,0.103195451,0.103195451,424838400
1/23/1985,0.101482034,0.103623644,0.101482034,0.103195473,430505600
1/24/1985,0.099341176,0.101482021,0.099341176,0.101482021,397062400
1/25/1985,0.101482034,0.101482034,0.097200344,0.099341189,318460800
1/28/1985,0.103623658,0.104908161,0.103623658,0.103623658,412182400
1/29/1985,0.102339149,0.104479994,0.102339149,0.103623662,223731200
1/30/1985,0.102339149,0.104479994,0.102339149,0.102339149,492441600
1/31/1985,0.099341176,0.102767289,0.099341176,0.102339118,276236800
2/1/1985,0.098056696,0.09976937,0.097200354,0.099341199,137737600
2/4/1985,0.100197524,0.100625695,0.100197524,0.100197524,218019200
2/5/1985,0.101053856,0.102767296,0.101053856,0.101053856,190041600
2/6/1985,0.102767341,0.102767341,0.102767341,0.102767341,194432000
2/7/1985,0.102339149,0.104051822,0.102339149,0.10276732,245481600
2/8/1985,0.102339149,0.10276732,0.10105388,0.102339149,132025600
2/11/1985,0.104480013,0.105336356,0.104480013,0.104480013,346953600
2/12/1985,0.101910964,0.104908139,0.101910964,0.104479968,226508800
2/13/1985,0.097200386,0.101911015,0.097200386,0.101911015,527027200
2/14/1985,0.094631337,0.098056683,0.094631337,0.097200341,426832000
2/15/1985,0.095915847,0.096344018,0.093775007,0.094631344,173622400
2/19/1985,0.094631337,0.095487673,0.094631337,0.095487673,149833600
2/20/1985,0.090349644,0.095059493,0.090349644,0.094631327,219968000
2/21/1985,0.092062347,0.092490512,0.092062347,0.092062347,308224000
2/22/1985,0.094631337,0.095487673,0.092062327,0.092062327,226531200
2/25/1985,0.093346871,0.095059546,0.093346871,0.09463138,98537600
2/26/1985,0.091634184,0.093775029,0.091634184,0.093346858,188966400
2/27/1985,0.086067222,0.091634181,0.086067222,0.091634181,403580800
2/28/1985,0.084782697,0.086067199,0.084782697,0.086067199,319065600
3/1/1985,0.08521089,0.08521089,0.082213713,0.084782724,247430400
3/4/1985,0.086495377,0.089064387,0.086495377,0.086495377,153104000
3/5/1985,0.088636287,0.088636287,0.088636287,0.088636287,130771200
3/6/1985,0.084354512,0.088636195,0.084354512,0.088636195,193603200
3/7/1985,0.075790383,0.084782686,0.075790383,0.084354515,733980800
3/8/1985,0.073649555,0.075790394,0.071080545,0.075790394,473558400
3/11/1985,0.07621859,0.076646756,0.07621859,0.07621859,286003200
3/12/1985,0.078788362,0.079644699,0.078788362,0.078788362,219430400
3/13/1985,0.074505895,0.078788345,0.074505895,0.078788345,251126400
3/14/1985,0.074505895,0.074934061,0.074505895,0.074505895,241606400
3/15/1985,0.077503115,0.079216561,0.074077766,0.074505937,181417600
3/18/1985,0.07836017,0.079216507,0.07836017,0.07836017,124768000
3/19/1985,0.075362243,0.079216528,0.075362243,0.078360191,171449600
3/20/1985,0.07621859,0.077503093,0.07621859,0.07621859,404969600
3/21/1985,0.077503115,0.07878839,0.077503115,0.077503115,162467200
3/22/1985,0.07621859,0.078788367,0.07621859,0.077503093,80371200
3/25/1985,0.074077718,0.076218563,0.074077718,0.076218563,109961600
3/26/1985,0.0770749,0.0770749,0.0770749,0.0770749,121430400
3/27/1985,0.074934065,0.077932013,0.074934065,0.07707491,111350400
3/28/1985,0.074934065,0.076218573,0.074934065,0.074934065,129606400
3/29/1985,0.075790383,0.076218554,0.074934046,0.074934046,87180800
4/1/1985,0.074077718,0.077503065,0.074077718,0.075790391,114060800
4/2/1985,0.071936883,0.074505893,0.071936883,0.074077722,227427200
4/3/1985,0.071936883,0.072365049,0.071936883,0.071936883,242659200
4/4/1985,0.071508743,0.072365074,0.070652406,0.071936909,161862400
4/8/1985,0.067227051,0.071936901,0.067227051,0.071508735,198732800
4/9/1985,0.067227051,0.067655216,0.067227051,0.067227051,263894400
4/10/1985,0.071936883,0.07279322,0.071936883,0.071936883,226912000
4/11/1985,0.073221385,0.07536223,0.073221385,0.073221385,146675200
4/12/1985,0.071508743,0.073221411,0.071080571,0.073221411,72531200
4/15/1985,0.073221385,0.074077722,0.073221385,0.073221385,59830400
4/16/1985,0.074077718,0.074505889,0.074077718,0.074077718,67648000
4/17/1985,0.077503115,0.078360224,0.077503115,0.077503115,123244800
4/18/1985,0.07836017,0.078788336,0.07836017,0.07836017,202428800
4/19/1985,0.0770749,0.078360174,0.076646729,0.078360174,96028800
4/22/1985,0.074077718,0.077074899,0.074077718,0.077074899,102592000
4/23/1985,0.075790383,0.076218554,0.075790383,0.075790383,118294400
4/24/1985,0.075362243,0.077074917,0.075362243,0.075790408,78937600
4/25/1985,0.075362243,0.075790408,0.075362243,0.075362243,87628800
4/26/1985,0.074934065,0.077503076,0.074934065,0.075362237,119705600
4/29/1985,0.072365068,0.07536225,0.072365068,0.074934079,62204800
4/30/1985,0.072793253,0.073221418,0.072793253,0.072793253,94729600
5/1/1985,0.071508743,0.073221411,0.071508743,0.072793246,57344000
5/2/1985,0.065942541,0.070652397,0.065942541,0.070652397,329772800
5/3/1985,0.068511538,0.068939709,0.065942528,0.065942528,158121600
5/6/1985,0.067655228,0.069367902,0.067655228,0.068511565,56134400
5/7/1985,0.068511538,0.068511538,0.068511538,0.068511538,107609600
5/8/1985,0.068083368,0.068083368,0.068083368,0.068083368,144390400
5/9/1985,0.068511538,0.068939709,0.068511538,0.068511538,127075200
5/10/1985,0.069367878,0.070224215,0.068511541,0.068511541,136080000
5/13/1985,0.068511538,0.069796046,0.068511538,0.069367875,87225600
5/14/1985,0.067655228,0.068939737,0.067655228,0.068511565,121744000
5/15/1985,0.068511538,0.069796046,0.068511538,0.068511538,130435200
5/16/1985,0.073221385,0.07536223,0.073221385,0.073221385,230540800
5/17/1985,0.074505895,0.075790398,0.072793222,0.073221387,211859200
5/20/1985,0.073221385,0.076218567,0.073221385,0.074505893,197187200
5/21/1985,0.07108058,0.072793255,0.07108058,0.072793255,152544000
5/22/1985,0.070652381,0.071508717,0.070652381,0.071080546,120556800
5/23/1985,0.067655228,0.070224239,0.067655228,0.070224239,239164800
5/24/1985,0.062088218,0.067655173,0.062088218,0.067655173,589478400
5/28/1985,0.057806563,0.061231904,0.057806563,0.061231904,510966400
5/29/1985,0.058662906,0.059091072,0.058662906,0.058662906,246556800
5/30/1985,0.060375534,0.06123187,0.060375534,0.060375534,314921600
5/31/1985,0.059519235,0.061660074,0.059519235,0.060375566,369420800
6/3/1985,0.054809365,0.058234711,0.054809365,0.058234711,576016000
6/4/1985,0.059091058,0.059519229,0.059091058,0.059091058,401923200
6/5/1985,0.057806563,0.060803738,0.057806563,0.059091065,286406400
6/6/1985,0.058234714,0.058234714,0.058234714,0.058234714,271196800
6/7/1985,0.056093905,0.058234745,0.056093905,0.058234745,475238400
6/10/1985,0.055237558,0.05652206,0.055237558,0.056093895,316131200
6/11/1985,0.055237558,0.05652206,0.055237558,0.055237558,300720000
6/12/1985,0.053953059,0.055665733,0.053953059,0.055237567,247990400
6/13/1985,0.050955087,0.054381205,0.050955087,0.053953034,379523200
6/14/1985,0.050526928,0.053953041,0.050526928,0.050955094,565667200
6/17/1985,0.050955087,0.051383258,0.050955087,0.050955087,236342400
6/18/1985,0.052239608,0.053095945,0.052239608,0.052239608,265216000
6/19/1985,0.053524118,0.054381227,0.053524118,0.053524118,171987200
6/20/1985,0.053953059,0.053953059,0.053953059,0.053953059,190803200
6/21/1985,0.055237558,0.05652206,0.055237558,0.055237558,166140800
6/24/1985,0.059091058,0.059947394,0.059091058,0.059091058,205766400
6/25/1985,0.05994742,0.061231923,0.05994742,0.05994742,293910400
6/26/1985,0.062088218,0.062088218,0.062088218,0.062088218,132204800
6/27/1985,0.062944576,0.063372747,0.062944576,0.062944576,192460800
6/28/1985,0.061660092,0.063372766,0.061660092,0.062944595,135744000
7/1/1985,0.062088218,0.062516389,0.062088218,0.062088218,103443200
7/2/1985,0.059091058,0.062516404,0.059091058,0.062088233,77728000
7/3/1985,0.05994742,0.05994742,0.05994742,0.05994742,68499200
7/5/1985,0.060375534,0.060803705,0.060375534,0.060375534,36579200
7/8/1985,0.060375534,0.060803705,0.060375534,0.060375534,92220800
7/9/1985,0.060375534,0.060803705,0.060375534,0.060375534,147907200
7/10/1985,0.061660092,0.061660092,0.061660092,0.061660092,106041600
7/11/1985,0.061660092,0.062088258,0.061660092,0.061660092,64892800
7/12/1985,0.061231915,0.061660086,0.061231915,0.061660086,47040000
7/15/1985,0.060803715,0.062516388,0.060803715,0.06123188,77683200
7/16/1985,0.05994742,0.061231923,0.05994742,0.060803757,143360000
7/17/1985,0.060375534,0.06123187,0.060375534,0.060375534,118182400
7/18/1985,0.059091058,0.06037556,0.059091058,0.06037556,179065600
7/19/1985,0.059519235,0.059519235,0.059519235,0.059519235,114912000
7/22/1985,0.057806563,0.059519236,0.057806563,0.059519236,192304000
7/23/1985,0.056522056,0.058662901,0.056522056,0.057806564,168694400
7/24/1985,0.055665717,0.05737839,0.055665717,0.056522053,168716800
7/25/1985,0.056950241,0.057378407,0.056950241,0.056950241,315078400
7/26/1985,0.056950241,0.057378407,0.056950241,0.056950241,130524800
7/29/1985,0.054809365,0.056950209,0.054809365,0.056950209,77750400
7/30/1985,0.055665717,0.056093888,0.055665717,0.055665717,89465600
7/31/1985,0.054381222,0.056093895,0.054381222,0.055665724,80505600
8/1/1985,0.054381222,0.055237558,0.054381222,0.054381222,51564800
8/2/1985,0.053953059,0.05438123,0.053953059,0.05438123,97417600
8/5/1985,0.052667774,0.05438122,0.052667774,0.053953048,92332800
8/6/1985,0.052239608,0.053953048,0.052239608,0.052667774,63078400
8/7/1985,0.050955087,0.05480937,0.050955087,0.052239595,151737600
8/8/1985,0.051811453,0.052239624,0.051811453,0.051811453,147772800
8/9/1985,0.052239608,0.052239608,0.052239608,0.052239608,60950400
8/12/1985,0.051383246,0.052239582,0.051383246,0.052239582,54992000
8/13/1985,0.052239608,0.053095945,0.052239608,0.052239608,42380800
8/14/1985,0.050098762,0.052239607,0.050098762,0.052239607,289900800
8/15/1985,0.049670588,0.050526925,0.049670588,0.050098754,105190400
8/16/1985,0.050098762,0.050955099,0.050098762,0.050098762,83753600
8/19/1985,0.051383246,0.052239582,0.051383246,0.051383246,47868800
8/20/1985,0.052239608,0.052239608,0.052239608,0.052239608,66953600
8/21/1985,0.052239608,0.052239608,0.052239608,0.052239608,77011200
8/22/1985,0.050955087,0.052239595,0.050955087,0.052239595,123312000
8/23/1985,0.050526928,0.051383265,0.050526928,0.050955094,44016000
8/26/1985,0.051811453,0.051811453,0.051811453,0.051811453,35660800
8/27/1985,0.052239608,0.052239608,0.052239608,0.052239608,42918400
8/28/1985,0.052239608,0.052667774,0.052239608,0.052239608,40947200
8/29/1985,0.050955087,0.052239595,0.050955087,0.052239595,56112000
8/30/1985,0.051383246,0.051383246,0.051383246,0.051383246,42873600
9/3/1985,0.050526928,0.051383265,0.050526928,0.051383265,37452800
9/4/1985,0.050955087,0.051811424,0.050955087,0.050955087,47555200
9/5/1985,0.050955087,0.051383258,0.050955087,0.050955087,32816000
9/6/1985,0.051383246,0.051383246,0.051383246,0.051383246,92803200
9/9/1985,0.052239608,0.052667774,0.052239608,0.052239608,132316800
9/10/1985,0.052667774,0.053524111,0.052667774,0.052667774,121766400
9/11/1985,0.053095933,0.053524098,0.053095933,0.053095933,87091200
9/12/1985,0.055237558,0.055237558,0.055237558,0.055237558,111171200
9/13/1985,0.053953059,0.055237567,0.053953059,0.055237567,70537600
9/16/1985,0.052239608,0.053953048,0.052239608,0.053953048,36982400
9/17/1985,0.052239608,0.052239608,0.052239608,0.052239608,183747200
9/18/1985,0.055665717,0.055665717,0.055665717,0.055665717,120086400
9/19/1985,0.058234714,0.058234714,0.058234714,0.058234714,186323200
9/20/1985,0.057378396,0.058662904,0.057378396,0.058234733,135228800
9/23/1985,0.057806563,0.058662899,0.057806563,0.057806563,118585600
9/24/1985,0.056522056,0.059091067,0.056522056,0.057806564,88099200
9/25/1985,0.054381222,0.056522061,0.054381222,0.056522061,104496000
9/26/1985,0.054381222,0.054809387,0.054381222,0.054381222,53491200
9/30/1985,0.053953059,0.054809396,0.053953059,0.05438123,36646400
10/1/1985,0.053953059,0.05438123,0.053953059,0.053953059,88345600
10/2/1985,0.053524118,0.054381227,0.053524118,0.053953055,21504000
10/3/1985,0.053095933,0.053524098,0.053095933,0.053524098,48921600
10/4/1985,0.051383246,0.053095918,0.051383246,0.053095918,69529600
10/7/1985,0.051383246,0.052239582,0.051383246,0.051383246,91929600
10/8/1985,0.051811453,0.051811453,0.051811453,0.051811453,86979200
10/9/1985,0.051383246,0.052239582,0.051383246,0.051811411,82812800
10/10/1985,0.054381222,0.054809387,0.054381222,0.054381222,261744000
10/11/1985,0.054809365,0.055665702,0.054809365,0.054809365,118294400
10/14/1985,0.056950241,0.056950241,0.056950241,0.056950241,155187200
10/15/1985,0.058234714,0.058662885,0.058234714,0.058234714,293888000
10/16/1985,0.061660092,0.062088258,0.061660092,0.061660092,288444800
10/17/1985,0.062516421,0.065513597,0.062516421,0.062516421,348185600
10/18/1985,0.060803715,0.062944553,0.060803715,0.062516388,230428800
10/21/1985,0.059091058,0.060803731,0.059091058,0.060803731,118876800
10/22/1985,0.061660092,0.062516429,0.061660092,0.061660092,424547200
10/23/1985,0.061660092,0.063372766,0.061660092,0.061660092,148377600
10/24/1985,0.062944576,0.06465725,0.062944576,0.062944576,272630400
10/25/1985,0.061660092,0.062944595,0.061660092,0.062944595,63280000
10/28/1985,0.061660092,0.062088258,0.061660092,0.061660092,59472000
10/29/1985,0.061231915,0.061660086,0.061231915,0.061660086,130883200
10/30/1985,0.065085396,0.065085396,0.065085396,0.065085396,226576000
10/31/1985,0.063800909,0.065942519,0.063800909,0.065085416,155075200
11/1/1985,0.063800909,0.065085416,0.063800909,0.063800909,92556800
11/4/1985,0.064229108,0.065513611,0.064229108,0.064229108,155724800
11/5/1985,0.063800909,0.065513582,0.063800909,0.06422908,107542400
11/6/1985,0.065942541,0.066370712,0.065942541,0.065942541,200457600
11/7/1985,0.067227051,0.068083388,0.067227051,0.067227051,317139200
11/8/1985,0.070224211,0.071080547,0.070224211,0.070224211,294112000
11/11/1985,0.068511538,0.071080549,0.068511538,0.070224212,178774400
11/12/1985,0.068083368,0.06936787,0.068083368,0.068511534,173644800
11/13/1985,0.066370711,0.068083385,0.066370711,0.068083385,101561600
11/14/1985,0.068511538,0.068939709,0.068511538,0.068511538,139507200
11/15/1985,0.068083368,0.06936787,0.068083368,0.068511534,81580800
11/18/1985,0.068083368,0.068511534,0.068083368,0.068083368,64556800
11/19/1985,0.065942541,0.068511552,0.065942541,0.068083386,94326400
11/20/1985,0.065085396,0.06637067,0.065085396,0.065942499,99075200
11/21/1985,0.065085396,0.065942499,0.065085396,0.065085396,102950400
11/22/1985,0.065085396,0.065942499,0.064657225,0.065085396,128755200
11/25/1985,0.065513603,0.065942541,0.065085438,0.065085438,97193600
11/26/1985,0.066370711,0.066798876,0.065085436,0.065513602,164460800
11/27/1985,0.068511538,0.068939709,0.065942528,0.066370699,191721600
11/29/1985,0.068939723,0.068939723,0.068083386,0.068511552,99030400
12/2/1985,0.069367878,0.069367878,0.068511541,0.068939713,100195200
12/3/1985,0.068939723,0.06979606,0.068511552,0.069367889,155075200
12/4/1985,0.070224211,0.070652382,0.068939708,0.068939708,165110400
12/5/1985,0.068939723,0.071080563,0.068511552,0.070224226,125148800
12/6/1985,0.067655228,0.068939737,0.067227062,0.068939737,65452800
12/9/1985,0.066370711,0.06851155,0.065942539,0.067655213,139865600
12/10/1985,0.066798851,0.067227022,0.065942514,0.066370685,200905600
12/11/1985,0.067655228,0.068939737,0.066798891,0.066798891,237619200
12/12/1985,0.068511538,0.069367875,0.068083373,0.068083373,125260800
12/13/1985,0.068511538,0.069367875,0.067655201,0.068511538,251148800
12/16/1985,0.071508743,0.072793246,0.06851156,0.06851156,288915200
12/17/1985,0.070652381,0.071936883,0.069796044,0.071508717,109065600
12/18/1985,0.07621859,0.078360202,0.073221408,0.073221408,559798400
12/19/1985,0.0770749,0.077932003,0.075790392,0.076218564,270121600
12/20/1985,0.076646738,0.077932012,0.076218572,0.077074909,206035200
12/23/1985,0.074934065,0.07707491,0.074077729,0.076646739,143225600
12/24/1985,0.074505895,0.075362232,0.074077724,0.074934061,64601600
12/26/1985,0.074505895,0.075362232,0.074077724,0.074505895,45852800
12/27/1985,0.076646738,0.077503075,0.074505899,0.074505899,122886400
12/30/1985,0.07621859,0.077503093,0.075790419,0.076646756,107676800
12/31/1985,0.075362243,0.076646745,0.075362243,0.07621858,87248000
1/2/1986,0.07621859,0.07621859,0.074505916,0.075362253,117420800
1/3/1986,0.076646738,0.076646738,0.075790401,0.076218572,242166400
1/6/1986,0.07621859,0.076646756,0.074934082,0.076646756,185046400
1/7/1986,0.078788362,0.078788362,0.075790414,0.076218585,470534400
1/8/1986,0.07836017,0.080501009,0.077931999,0.078788336,607600000
1/9/1986,0.077503115,0.07878839,0.074934103,0.078360224,447238400
1/10/1986,0.07793203,0.079216538,0.077503093,0.077503093,153238400
1/13/1986,0.078788362,0.079216534,0.077074922,0.077932025,215420800
1/14/1986,0.07964468,0.081357354,0.077074904,0.078788343,272697600
1/15/1986,0.081785522,0.082213688,0.079216512,0.079644678,423472000
1/16/1986,0.083926365,0.084782702,0.081785526,0.081785526,534777600
1/17/1986,0.082213707,0.084782718,0.081785542,0.083926381,345385600
1/20/1986,0.081785522,0.082213688,0.080072849,0.082213688,127411200
1/21/1986,0.082213707,0.082641879,0.08135737,0.081785542,151961600
1/22/1986,0.080072828,0.082641837,0.07664671,0.082213666,143001600
1/23/1986,0.078788362,0.080501036,0.077932025,0.080072871,156419200
1/24/1986,0.077503115,0.080072898,0.077503115,0.07878839,111977600
1/27/1986,0.075790383,0.077931993,0.075362217,0.077503056,389580800
1/28/1986,0.07621859,0.076646756,0.075362253,0.075790419,222297600
1/29/1986,0.080929205,0.083498216,0.075362246,0.076218583,589568000
1/30/1986,0.078788362,0.080501036,0.078360197,0.080501036,236880000
1/31/1986,0.079216495,0.079644661,0.078360159,0.078788324,147705600
